Wavelength (nm)	K15 abs N
544.25	0.046655
544.50	0.046396
544.75	0.046238
545.00	0.047938
545.25	0.047432
545.50	0.048503
545.75	0.047915
546.00	0.048073
546.25	0.050221
546.50	0.048750
546.75	0.049815
547.00	0.048968
547.25	0.049109
547.50	0.050545
547.75	0.051498
548.00	0.053934
548.25	0.051204
548.50	0.051780
548.75	0.053004
549.00	0.053228
549.25	0.052969
549.50	0.053710
549.75	0.053781
550.00	0.053657
550.25	0.055358
550.50	0.053793
550.75	0.055129
551.00	0.055552
551.25	0.056829
551.50	0.055864
551.75	0.055929
552.00	0.058388
552.25	0.056906
552.50	0.058753
552.75	0.056588
553.00	0.058812
553.25	0.059265
553.50	0.058482
553.75	0.060177
554.00	0.059583
554.25	0.060130
554.50	0.061495
554.75	0.060460
555.00	0.061260
555.25	0.062684
555.50	0.063678
555.75	0.062731
556.00	0.065332
556.25	0.062548
556.50	0.063490
556.75	0.064284
557.00	0.064796
557.25	0.064420
557.50	0.064590
557.75	0.065355
558.00	0.067368
558.25	0.066767
558.50	0.065373
558.75	0.067009
559.00	0.068056
559.25	0.066279
559.50	0.069474
559.75	0.068391
560.00	0.068915
560.25	0.068444
560.50	0.069039
560.75	0.069674
561.00	0.070927
561.25	0.072104
561.50	0.072198
561.75	0.072216
562.00	0.070245
562.25	0.071004
562.50	0.072716
562.75	0.071963
563.00	0.073646
563.25	0.073210
563.50	0.075135
563.75	0.073322
564.00	0.074140
564.25	0.076011
564.50	0.074823
564.75	0.076370
565.00	0.076005
565.25	0.076617
565.50	0.076965
565.75	0.077212
566.00	0.078289
566.25	0.078477
566.50	0.079053
566.75	0.079507
567.00	0.080560
567.25	0.081378
567.50	0.081201
567.75	0.082490
568.00	0.081748
568.25	0.082843
568.50	0.081660
568.75	0.084714
569.00	0.083537
569.25	0.084767
569.50	0.084296
569.75	0.084802
570.00	0.084908
570.25	0.087262
570.50	0.088327
570.75	0.088286
571.00	0.089904
571.25	0.089780
571.50	0.090886
571.75	0.090239
572.00	0.091781
572.25	0.093523
572.50	0.092687
572.75	0.094947
573.00	0.093317
573.25	0.095576
573.50	0.094935
573.75	0.097318
574.00	0.097288
574.25	0.098177
574.50	0.099148
574.75	0.10107
575.00	0.10037
575.25	0.10135
575.50	0.10307
575.75	0.10109
576.00	0.10459
576.25	0.10358
576.50	0.10631
576.75	0.10534
577.00	0.10786
577.25	0.10899
577.50	0.10959
577.75	0.11076
578.00	0.11083
578.25	0.11291
578.50	0.11474
578.75	0.11573
579.00	0.11618
