Wavelength (nm)	Q19 abs N
549.75	0.0059831
550.00	0.0075241
550.25	0.0063504
550.50	0.0070702
550.75	0.0052578
551.00	0.0072730
551.25	0.0062046
551.50	0.0065906
551.75	0.0061866
552.00	0.0064136
552.25	0.0073049
552.50	0.0055534
552.75	0.0060424
553.00	0.0066382
553.25	0.0061757
553.50	0.0067661
553.75	0.0065165
554.00	0.0050901
554.25	0.0072363
554.50	0.0067957
554.75	0.0056454
555.00	0.0083944
555.25	0.0070382
555.50	0.0068628
555.75	0.0061141
556.00	0.0077214
556.25	0.0065485
556.50	0.0059683
556.75	0.0056306
557.00	0.0071170
557.25	0.0069049
557.50	0.0067754
557.75	0.0063870
558.00	0.0082673
558.25	0.0074079
558.50	0.0069306
558.75	0.0075272
559.00	0.0062779
559.25	0.0078298
559.50	0.0081870
559.75	0.0064276
560.00	0.0084896
560.25	0.0073650
560.50	0.0072847
560.75	0.0068737
561.00	0.0066818
561.25	0.0072574
561.50	0.0070125
561.75	0.0072309
562.00	0.0067497
562.25	0.0061328
562.50	0.0073049
562.75	0.0065727
563.00	0.0065118
563.25	0.0073728
563.50	0.0077955
563.75	0.0075561
564.00	0.0057172
564.25	0.0085847
564.50	0.0057678
564.75	0.0078275
565.00	0.0080848
565.25	0.0073705
565.50	0.0085036
565.75	0.0066226
566.00	0.0070624
566.25	0.0059402
566.50	0.0081815
566.75	0.0057226
567.00	0.0080193
567.25	0.0063730
567.50	0.0059893
567.75	0.0063917
568.00	0.0067216
568.25	0.0062178
568.50	0.0082260
568.75	0.0078976
569.00	0.0085480
569.25	0.0060431
569.50	0.0052945
569.75	0.0076808
570.00	0.0057842
570.25	0.0072488
570.50	0.0068776
570.75	0.0070764
571.00	0.0052219
571.25	0.0072207
571.50	0.0064799
571.75	0.0073182
572.00	0.0071139
572.25	0.0078758
572.50	0.0059995
572.75	0.0082790
573.00	0.0069064
573.25	0.0082860
573.50	0.0069174
573.75	0.0068885
574.00	0.0066670
574.25	0.0064003
574.50	0.0083219
574.75	0.0068877
575.00	0.0070835
575.25	0.0065048
575.50	0.0074500
575.75	0.0072160
576.00	0.0079959
576.25	0.0077042
576.50	0.0073127
576.75	0.0080201
577.00	0.0073120
577.25	0.0064853
577.50	0.0072808
577.75	0.0066967
578.00	0.0079335
578.25	0.0079093
578.50	0.0068877
578.75	0.0072020
579.00	0.0073408
579.25	0.0073338
579.50	0.0081425
579.75	0.0074570
580.00	0.0094082
580.25	0.0089286
580.50	0.0071700
580.75	0.0078563
581.00	0.0078649
581.25	0.0070788
581.50	0.0079655
581.75	0.0072379
582.00	0.0082119
582.25	0.0094737
582.50	0.0091166
582.75	0.0089699
583.00	0.0084935
583.25	0.0087407
583.50	0.0081916
583.75	0.0094121
584.00	0.0093794
584.25	0.0087695
584.50	0.010084
584.75	0.010388
585.00	0.010382
585.25	0.0089793
585.50	0.010698
585.75	0.010249
586.00	0.0098145
586.25	0.0093879
586.50	0.010583
586.75	0.012477
587.00	0.010481
587.25	0.010590
587.50	0.012118
587.75	0.012832
588.00	0.011983
588.25	0.011860
588.50	0.012977
588.75	0.013541
589.00	0.012287
589.25	0.012953
589.50	0.013709
589.75	0.012537
590.00	0.014295
590.25	0.013213
590.50	0.012414
590.75	0.013991
591.00	0.014564
591.25	0.014388
591.50	0.015721
591.75	0.013478
592.00	0.013563
592.25	0.015972
592.50	0.015819
592.75	0.015776
593.00	0.016098
593.25	0.016425
593.50	0.014797
593.75	0.015724
594.00	0.016492
594.25	0.017370
594.50	0.016958
594.75	0.018248
595.00	0.018940
595.25	0.019914
595.50	0.018322
595.75	0.018792
596.00	0.018949
596.25	0.017952
596.50	0.018894
596.75	0.020425
597.00	0.019213
597.25	0.019663
597.50	0.020506
597.75	0.020307
598.00	0.020910
598.25	0.019868
598.50	0.019210
598.75	0.021115
599.00	0.021378
599.25	0.021530
599.50	0.021786
599.75	0.022090
600.00	0.021140
600.25	0.020609
600.50	0.022291
600.75	0.021605
601.00	0.021463
601.25	0.021215
601.50	0.022462
601.75	0.023757
