Wavelength (nm)	K08 abs N
578.50	0.95280
578.75	0.96114
579.00	0.96345
579.25	0.97145
579.50	0.97507
579.75	0.97941
580.00	0.97956
580.25	0.98384
580.50	0.98551
580.75	0.98561
581.00	0.98737
581.25	0.99561
581.50	0.99268
581.75	0.99548
582.00	1.0000
582.25	0.99985
582.50	0.99439
582.75	0.99694
583.00	0.99874
583.25	0.99184
583.50	0.99502
583.75	0.99294
584.00	0.98953
584.25	0.98802
584.50	0.98302
584.75	0.97829
585.00	0.97678
585.25	0.97260
585.50	0.96980
585.75	0.96396
586.00	0.96097
586.25	0.95631
586.50	0.94795
586.75	0.94155
587.00	0.94004
587.25	0.93044
587.50	0.92626
587.75	0.91736
588.00	0.91017
588.25	0.90407
588.50	0.89635
588.75	0.89171
589.00	0.87947
589.25	0.87262
589.50	0.86134
589.75	0.85386
590.00	0.84730
590.25	0.83482
