Wavelength (nm)	K12 abs N
526.25	0.0062413
526.50	0.0066896
526.75	0.0047773
527.00	0.0044200
527.25	0.0044621
527.50	0.0062833
527.75	0.0053027
528.00	0.0058210
528.25	0.0042870
528.50	0.0058280
528.75	0.0055268
529.00	0.0055899
529.25	0.0043080
529.50	0.0036145
529.75	0.0078664
530.00	0.0055268
530.25	0.0052116
530.50	0.0054428
530.75	0.0057650
531.00	0.0062553
531.25	0.0057650
531.50	0.0051906
531.75	0.0047213
532.00	0.0063534
532.25	0.0061783
532.50	0.0056739
532.75	0.0058911
533.00	0.0058000
533.25	0.0067106
533.50	0.0045742
533.75	0.0063324
534.00	0.0069768
534.25	0.0069908
534.50	0.0071309
534.75	0.0050715
535.00	0.0068507
535.25	0.0078734
535.50	0.0069908
535.75	0.0070539
536.00	0.0064164
536.25	0.0073271
536.50	0.0078034
536.75	0.0082797
537.00	0.0063744
537.25	0.0070959
537.50	0.0074461
537.75	0.0085879
538.00	0.0081957
538.25	0.0094215
538.50	0.0081116
538.75	0.0078384
539.00	0.010703
539.25	0.0078454
539.50	0.0080135
539.75	0.0079225
540.00	0.0074882
540.25	0.0090222
540.50	0.0072780
540.75	0.0091483
541.00	0.0084338
541.25	0.0082587
541.50	0.0089242
541.75	0.0093795
542.00	0.010038
542.25	0.0098908
542.50	0.0097157
542.75	0.0069278
543.00	0.0085319
543.25	0.0093444
543.50	0.0099258
543.75	0.0086510
544.00	0.0093795
544.25	0.011565
544.50	0.010703
544.75	0.010857
545.00	0.0094565
545.25	0.010668
545.50	0.011754
545.75	0.010248
546.00	0.0089942
546.25	0.0092044
546.50	0.010409
546.75	0.011838
547.00	0.010136
547.25	0.010038
547.50	0.011180
547.75	0.010535
548.00	0.010766
548.25	0.011453
548.50	0.011586
548.75	0.012132
549.00	0.012742
549.25	0.010444
549.50	0.011404
549.75	0.012882
550.00	0.013708
550.25	0.013302
550.50	0.012994
550.75	0.011866
551.00	0.014094
551.25	0.010535
551.50	0.012644
551.75	0.011971
552.00	0.011159
552.25	0.013898
552.50	0.012181
552.75	0.013863
553.00	0.012945
553.25	0.012756
553.50	0.013407
553.75	0.011691
554.00	0.014346
554.25	0.013505
554.50	0.013491
554.75	0.013828
555.00	0.013800
555.25	0.014878
555.50	0.014185
555.75	0.016363
556.00	0.012763
556.25	0.013722
556.50	0.016181
556.75	0.014962
557.00	0.014290
557.25	0.012672
557.50	0.016545
557.75	0.015383
