Wavelength (nm)	K07 abs N 
505.00	0.096099
505.25	0.090942
505.50	0.087624
505.75	0.083006
506.00	0.079127
506.25	0.074942
506.50	0.070772
506.75	0.069030
507.00	0.064300
507.25	0.061034
507.50	0.058605
507.75	0.052910
508.00	0.053800
508.25	0.049951
508.50	0.048195
508.75	0.045086
509.00	0.043382
509.25	0.041723
509.50	0.039772
509.75	0.037156
510.00	0.035931
510.25	0.033375
510.50	0.032321
510.75	0.031387
511.00	0.029676
511.25	0.028233
511.50	0.026754
511.75	0.025580
512.00	0.023323
512.25	0.022897
512.50	0.023533
512.75	0.021709
513.00	0.021328
513.25	0.019871
513.50	0.019056
513.75	0.018555
514.00	0.016239
514.25	0.017636
514.50	0.015760
514.75	0.016358
515.00	0.014355
515.25	0.014834
515.50	0.013115
515.75	0.012644
516.00	0.011545
516.25	0.013189
516.50	0.011463
516.75	0.011022
517.00	0.012517
517.25	0.010917
517.50	0.0098114
517.75	0.010633
518.00	0.010372
518.25	0.0085858
518.50	0.010686
518.75	0.0089296
519.00	0.010013
519.25	0.0068744
519.50	0.0076890
519.75	0.0079879
520.00	0.0083167
520.25	0.0070313
520.50	0.0056487
520.75	0.0075545
521.00	0.0071285
521.25	0.0076740
521.50	0.0071285
521.75	0.0059477
522.00	0.0068071
522.25	0.0072705
522.50	0.0064932
522.75	0.0051107
523.00	0.0048939
523.25	0.0071135
523.50	0.0068295
523.75	0.0062242
524.00	0.0053648
524.25	0.0083691
524.50	0.0045128
524.75	0.0058954
525.00	0.0040569
525.25	0.0052153
525.50	0.0059701
525.75	0.0044156
526.00	0.0051406
526.25	0.0023605
526.50	0.0048939
526.75	0.0040943
527.00	0.0041690
527.25	0.0053349
527.50	0.0030181
527.75	0.0027192
528.00	0.0032498
528.25	0.0040644
528.50	0.0038850
528.75	0.0035637
529.00	0.0040793
529.25	0.0041840
529.50	0.0040196
529.75	0.0041541
530.00	0.0035562
530.25	0.0020242
530.50	0.0038178
530.75	0.0026968
531.00	0.0014188
531.25	0.0029210
531.50	0.0026370
531.75	0.0026669
532.00	0.0046623
532.25	0.0036010
532.50	0.0026594
532.75	0.0020017
533.00	0.0026594
533.25	0.0036160
533.50	0.0026071
533.75	0.00028286
534.00	0.0030630
534.25	0.0027491
534.50	0.0029808
534.75	0.0020242
535.00	0.0027565
535.25	0.0021437
535.50	0.0026146
535.75	0.0020017
536.00	0.0027117
536.25	0.0020391
536.50	0.0027640
536.75	0.0026818
537.00	0.0023231
537.25	0.0024501
537.50	0.0029210
537.75	0.0022035
538.00	0.00072379
538.25	0.00073127
538.50	0.0012768
538.75	0.0013366
539.00	0.0010676
539.25	0.0017476
539.50	0.0022110
539.75	0.00081347
540.00	0.0030929
540.25	-0.00032248
540.50	0.00061169
540.75	0.0019793
541.00	0.0022633
541.25	0.0024053
541.50	0.0017103
541.75	0.00076116
542.00	0.00014834
542.25	0.0022185
542.50	0.0018448
542.75	-0.00051679
543.00	0.0033320
543.25	0.0021512
543.50	0.0033544
543.75	0.0014113
544.00	0.00068643
544.25	0.0020017
544.50	0.0016580
544.75	0.00067895
545.00	-0.00044205
545.25	0.0012170
545.50	0.0020989
545.75	0.0018373
546.00	0.00077611
546.25	0.0021736
546.50	0.0012544
546.75	0.0016505
547.00	0.0012843
547.25	-0.00056163
547.50	0.0017028
547.75	0.00075369
548.00	0.0030779
548.25	0.00097041
548.50	0.00074621
548.75	0.0014188
549.00	0.0025099
549.25	0.00032770
549.50	0.0013889
549.75	0.00076863
550.00	0.0013815
550.25	-6.0911e-05
550.50	-2.3545e-05
550.75	0.00035012
551.00	0.0012992
551.25	0.0026519
551.50	0.00097041
551.75	0.00016329
552.00	0.0016804
552.25	0.00064906
552.50	0.00046970
552.75	-7.5858e-05
553.00	0.00043980
553.25	0.00047717
553.50	0.0028761
553.75	0.0028985
554.00	0.0026818
554.25	0.00020813
554.50	0.0013590
554.75	-0.0010922
555.00	-0.00024027
555.25	0.0023455
555.50	0.0016505
555.75	0.0020242
556.00	0.0011498
556.25	0.0012170
556.50	0.0010302
556.75	0.0025323
557.00	0.00084337
557.25	0.00033518
557.50	0.0014263
557.75	-6.8385e-05
558.00	0.0021213
558.25	0.00013340
558.50	0.00095547
558.75	0.0021811
559.00	0.00085084
559.25	-0.00035985
559.50	0.0031526
559.75	0.0030704
560.00	0.00041738
560.25	0.0030181
560.50	0.00097789
560.75	0.0024277
561.00	0.0024875
561.25	0.0026893
561.50	0.0017551
561.75	0.0031227
562.00	0.00069390
562.25	0.0025249
562.50	0.0021662
562.75	0.0012170
563.00	0.00093305
563.25	0.0030630
563.50	0.0031601
563.75	0.0013366
564.00	-0.00018796
564.25	0.0022409
564.50	0.0033843
564.75	0.0015608
565.00	0.0015533
565.25	8.8556e-05
565.50	0.0021736
565.75	0.0025697
566.00	0.0029733
566.25	0.0024128
566.50	0.0018149
566.75	0.0044455
567.00	0.0028388
567.25	0.0015683
567.50	0.0011199
567.75	0.0033918
568.00	0.0016206
568.25	0.0031452
568.50	0.0020615
568.75	0.0031825
569.00	0.0036384
569.25	0.0033843
569.50	0.0039747
569.75	0.0037804
570.00	0.00087326
570.25	0.0025622
570.50	0.0017103
570.75	0.0035786
571.00	0.0030555
571.25	0.0028089
571.50	0.00023055
571.75	0.0023081
572.00	0.0032647
572.25	0.0038402
572.50	0.0015907
572.75	0.0048566
573.00	0.0022558
573.25	0.0038850
573.50	0.0022409
573.75	0.0014562
574.00	0.0029808
574.25	0.0029882
574.50	0.0033245
574.75	0.0038103
575.00	0.0030106
575.25	0.0041092
575.50	0.0030630
575.75	0.0045427
576.00	0.0032722
576.25	0.0018299
576.50	0.0047370
576.75	0.0019868
577.00	0.0029658
577.25	0.0032647
577.50	0.0038402
577.75	0.0035263
578.00	0.0043409
578.25	0.0022857
578.50	0.0035487
578.75	0.0043110
579.00	0.0042363
579.25	0.0039299
579.50	0.0032872
579.75	0.0044605
580.00	0.0024576
580.25	0.0020466
580.50	0.0043633
580.75	0.0029882
581.00	0.00038749
581.25	0.0037655
581.50	0.0032946
581.75	0.0037057
582.00	0.0039598
582.25	0.0035263
582.50	0.0023829
582.75	0.0039149
583.00	0.0041466
583.25	0.0029583
583.50	0.0030181
583.75	0.0042512
584.00	0.0039074
584.25	0.0036683
584.50	0.0032348
584.75	0.0028761
585.00	0.0036758
585.25	0.0032423
585.50	0.0038626
585.75	0.0022857
586.00	0.0043633
586.25	0.0033694
586.50	0.0010825
586.75	0.0025622
587.00	0.0040868
587.25	0.0035039
587.50	0.0052900
587.75	0.0016131
588.00	0.0045053
588.25	0.0027715
588.50	0.0044007
588.75	0.0037729
589.00	0.0021662
589.25	0.0029284
589.50	0.0032573
589.75	0.0042064
590.00	0.0036309
590.25	0.0013590
590.50	0.0022857
590.75	0.0034815
591.00	0.0024128
591.25	0.0033993
591.50	0.0031153
591.75	0.0032573
592.00	0.0038028
592.25	0.0029284
592.50	0.0031751
592.75	0.0032722
593.00	0.0030929
593.25	0.0045427
593.50	0.0034441
593.75	0.0033245
594.00	0.0041167
594.25	0.0041690
594.50	0.0018000
594.75	0.0028537
595.00	0.0024950
595.25	0.0050359
595.50	0.0020017
595.75	0.0020541
596.00	0.0011647
596.25	0.0027192
596.50	0.0022558
596.75	0.0037879
