Wavelength (nm)	K16 abs N
527.25	0.0087652
527.50	0.010015
527.75	0.0082504
528.00	0.010183
528.25	0.010377
528.50	0.0098416
528.75	0.010544
529.00	0.011680
529.25	0.012663
529.50	0.0097347
529.75	0.011613
530.00	0.011526
530.25	0.011466
530.50	0.0097681
530.75	0.011580
531.00	0.010664
531.25	0.011540
531.50	0.011941
531.75	0.010009
532.00	0.010437
532.25	0.011948
532.50	0.010557
532.75	0.011740
533.00	0.010717
533.25	0.011252
533.50	0.011032
533.75	0.011206
534.00	0.010022
534.25	0.0094071
534.50	0.012436
534.75	0.011687
535.00	0.010577
535.25	0.013439
535.50	0.010791
535.75	0.011560
536.00	0.011460
536.25	0.011814
536.50	0.011841
536.75	0.012509
537.00	0.011306
537.25	0.011754
537.50	0.012663
537.75	0.010851
538.00	0.013358
538.25	0.010256
538.50	0.011473
538.75	0.012496
539.00	0.013940
539.25	0.011874
539.50	0.012884
539.75	0.013298
540.00	0.012509
540.25	0.014602
540.50	0.012242
540.75	0.011359
541.00	0.013639
541.25	0.011767
541.50	0.014114
541.75	0.012315
542.00	0.014114
542.25	0.013506
542.50	0.012596
542.75	0.013191
543.00	0.013947
543.25	0.013104
543.50	0.011680
543.75	0.013171
544.00	0.011359
544.25	0.015017
544.50	0.014508
544.75	0.013017
545.00	0.014308
545.25	0.015144
545.50	0.016661
545.75	0.013285
546.00	0.013967
546.25	0.015578
546.50	0.013539
546.75	0.017169
547.00	0.014702
547.25	0.014903
547.50	0.013706
547.75	0.015197
548.00	0.015839
548.25	0.014248
548.50	0.016013
548.75	0.015190
549.00	0.016775
549.25	0.014649
549.50	0.016628
549.75	0.015672
550.00	0.015411
550.25	0.015458
550.50	0.013639
550.75	0.017089
551.00	0.015685
551.25	0.015612
551.50	0.016975
551.75	0.014916
552.00	0.015137
552.25	0.014930
552.50	0.015578
552.75	0.015899
553.00	0.016167
553.25	0.015919
553.50	0.017042
553.75	0.016240
554.00	0.015879
554.25	0.017952
554.50	0.017337
554.75	0.016741
555.00	0.015478
555.25	0.016648
555.50	0.017758
555.75	0.018273
556.00	0.018781
556.25	0.015725
556.50	0.018480
556.75	0.018112
557.00	0.016173
557.25	0.017149
557.50	0.019309
557.75	0.018259
558.00	0.017550
558.25	0.017423
558.50	0.017978
558.75	0.018507
559.00	0.018226
559.25	0.018995
559.50	0.019041
559.75	0.017724
560.00	0.019977
560.25	0.018299
560.50	0.018660
560.75	0.017905
561.00	0.018874
561.25	0.020178
561.50	0.018747
561.75	0.018908
562.00	0.018995
562.25	0.021850
562.50	0.021101
562.75	0.019657
563.00	0.020566
563.25	0.020860
563.50	0.020359
563.75	0.019797
564.00	0.021549
564.25	0.018774
564.50	0.021007
564.75	0.020586
565.00	0.021268
565.25	0.020359
565.50	0.020974
565.75	0.021870
566.00	0.020452
566.25	0.020399
566.50	0.023020
566.75	0.021094
567.00	0.021495
567.25	0.021936
567.50	0.022271
567.75	0.021783
568.00	0.022879
568.25	0.022371
568.50	0.021950
568.75	0.022752
569.00	0.022431
569.25	0.022378
569.50	0.021522
569.75	0.024644
570.00	0.022237
570.25	0.024811
570.50	0.022531
570.75	0.022271
571.00	0.024143
571.25	0.022063
571.50	0.024216
571.75	0.022879
572.00	0.024170
572.25	0.023127
572.50	0.022471
572.75	0.023073
573.00	0.022826
573.25	0.024604
573.50	0.023702
573.75	0.025199
574.00	0.024343
574.25	0.026329
574.50	0.024277
574.75	0.024524
575.00	0.023561
575.25	0.023755
575.50	0.026944
575.75	0.023608
576.00	0.025801
576.25	0.026436
576.50	0.025393
576.75	0.025500
577.00	0.025988
577.25	0.026082
577.50	0.025995
577.75	0.027506
578.00	0.025834
578.25	0.024029
578.50	0.026757
578.75	0.026556
579.00	0.027773
579.25	0.025915
579.50	0.026703
579.75	0.026857
580.00	0.027058
580.25	0.027044
580.50	0.027205
580.75	0.027640
581.00	0.027967
