Wavelength (nm)	Q01 abs N
598.50	0.0017109
598.75	0.0040209
599.00	0.0026957
599.25	0.0031259
599.50	0.0031359
599.75	0.0026977
600.00	0.0015254
600.25	0.0017215
600.50	0.0022588
600.75	0.0017960
601.00	0.0017854
601.25	0.0033759
601.50	0.0038613
601.75	0.0022468
602.00	0.0025793
602.25	0.0024397
602.50	0.0021318
602.75	0.0032363
603.00	0.0032675
603.25	0.0026378
603.50	0.0024164
603.75	0.0027781
604.00	0.0034145
604.25	0.0016956
604.50	0.0020779
604.75	0.0031665
605.00	0.0025341
605.25	0.0023945
605.50	0.0031937
605.75	0.0027030
606.00	0.0023645
606.25	0.0031345
606.50	0.0047583
606.75	0.0027948
607.00	0.0035940
607.25	0.0030667
607.50	0.0026930
607.75	0.0029696
608.00	0.0031658
608.25	0.0047690
608.50	0.0035043
608.75	0.0030268
609.00	0.0025368
609.25	0.0027429
609.50	0.0023805
609.75	0.0027090
610.00	0.0028599
610.25	0.0030747
610.50	0.0039298
610.75	0.0031166
611.00	0.0031691
611.25	0.0041193
611.50	0.0037124
611.75	0.0033433
612.00	0.0048647
612.25	0.0033294
612.50	0.0044285
612.75	0.0034384
613.00	0.0044744
613.25	0.0038188
613.50	0.0039238
613.75	0.0035501
614.00	0.0044092
614.25	0.0043268
614.50	0.0039491
614.75	0.0048288
615.00	0.0053528
615.25	0.0054279
615.50	0.0041772
615.75	0.0050336
616.00	0.0059739
616.25	0.0034710
616.50	0.0048361
616.75	0.0057684
617.00	0.0052670
617.25	0.0048720
617.50	0.0031020
617.75	0.0040814
618.00	0.0051181
618.25	0.0045828
618.50	0.0047929
618.75	0.0051846
619.00	0.0029331
619.25	0.0053129
619.50	0.0027163
619.75	0.0046227
620.00	0.0035501
620.25	0.0038633
620.50	0.0047829
620.75	0.0033467
621.00	0.0035661
621.25	0.0037523
621.50	0.0021524
621.75	0.0042975
622.00	0.0032815
622.25	0.0029703
622.50	0.0030441
622.75	0.0025135
623.00	0.0011490
623.25	0.0014975
623.50	0.0022023
