Wavelength (nm)	N05 abs N
601.25	0.0037036
601.50	0.0028088
601.75	0.00084284
602.00	0.0010634
602.25	0.0017072
602.50	0.0019297
602.75	0.00024109
603.00	0.0018209
603.25	0.0016847
603.50	-0.0010241
603.75	0.0019170
604.00	-0.0015593
604.25	-2.9400e-06
604.50	-0.00075366
604.75	-0.0018386
605.00	0.0017994
605.25	0.0018376
605.50	0.0025089
605.75	0.0028539
606.00	0.0016729
606.25	0.00087028
606.50	0.00028911
606.75	-0.00035380
607.00	0.00087910
607.25	0.00097319
607.50	0.0011692
607.75	0.0016367
608.00	-0.00054589
608.25	0.0010810
608.50	0.00010977
608.75	0.0017141
609.00	0.00068211
609.25	0.0027912
609.50	0.0015671
609.75	0.0022698
610.00	0.0033028
610.25	-0.00010585
610.50	1.3721e-05
610.75	0.0010477
611.00	0.0010075
611.25	0.0011712
611.50	0.0018484
611.75	0.00033322
612.00	-0.00055765
612.25	0.0013819
612.50	0.00031460
612.75	0.0042720
613.00	0.0014328
613.25	0.0030822
613.50	0.00045278
613.75	-0.00076346
614.00	0.00033714
614.25	-1.9602e-06
614.50	0.00085754
614.75	0.00022933
615.00	0.0026736
615.25	0.00089870
615.50	0.0011525
615.75	0.00010094
616.00	0.0023864
616.25	0.0024286
616.50	0.0024148
616.75	0.00061743
617.00	0.0011516
617.25	0.0026285
617.50	0.0019160
617.75	0.0020728
618.00	0.0014083
618.25	0.0025511
618.50	0.0016739
618.75	0.0028490
619.00	0.0025785
619.25	0.0025099
619.50	-0.00034498
619.75	0.0015975
620.00	0.0032293
620.25	0.0019454
620.50	0.0022404
620.75	0.0011398
621.00	0.00097907
621.25	0.0019552
621.50	0.00063115
621.75	0.00069485
622.00	0.00011173
622.25	0.0040407
622.50	0.0027236
622.75	0.0032969
623.00	0.0013593
623.25	0.0025373
623.50	0.0010957
623.75	-8.1344e-05
624.00	-0.00062723
624.25	0.0015269
624.50	0.0019836
624.75	0.00085656
625.00	0.00057529
625.25	0.00092516
625.50	0.0038633
625.75	0.0018582
626.00	0.0010575
626.25	-0.00040868
626.50	0.0016426
626.75	0.0021492
627.00	-0.00042240
627.25	0.00020091
627.50	0.0032008
627.75	0.0032018
628.00	0.0036203
628.25	0.00070171
628.50	0.0019072
628.75	0.00015093
629.00	0.0017533
629.25	-0.00014015
629.50	-0.00094673
629.75	4.3122e-05
630.00	-0.0025040
630.25	0.0016043
630.50	0.0011741
630.75	0.0023413
631.00	-0.00025873
631.25	0.0033449
631.50	0.0015563
631.75	0.0039231
632.00	0.00023717
632.25	-0.00028323
632.50	-0.00079090
632.75	0.00067329
633.00	-2.5481e-05
633.25	0.0026187
633.50	0.0023188
633.75	0.00044200
634.00	-0.00030675
634.25	0.0031146
634.50	0.0017435
634.75	0.0014465
635.00	0.00016171
635.25	0.0022080
635.50	-0.00026853
635.75	-0.00084774
636.00	0.0011457
636.25	0.0026334
636.50	0.00088988
636.75	0.0031528
637.00	0.0019209
637.25	0.00081540
637.50	0.0011398
637.75	0.00065663
638.00	0.0021316
638.25	0.0016220
638.50	0.0029372
638.75	0.00011369
639.00	0.0015838
639.25	0.00081932
639.50	-0.00025187
639.75	0.0020865
640.00	0.0013534
640.25	0.0025785
640.50	0.00010192
640.75	-0.00019307
641.00	0.0015259
641.25	0.0020444
641.50	0.0023854
641.75	0.0028216
642.00	0.0026099
642.25	-0.00033126
642.50	0.0015210
642.75	0.0012868
643.00	-3.1362e-05
643.25	-9.3099e-11
643.50	-0.0018503
643.75	0.0013407
644.00	0.0016288
644.25	0.0018180
644.50	0.0015514
644.75	0.0018827
645.00	-0.0021042
645.25	0.00086440
645.50	-0.0010937
645.75	0.0019954
646.00	-4.2142e-05
646.25	-9.8005e-05
646.50	-0.0024991
646.75	0.0029107
647.00	0.0041701
647.25	0.0018572
647.50	-0.00056451
647.75	0.0010526
648.00	0.0034586
648.25	0.00046846
648.50	0.0017670
648.75	0.00078796
649.00	-0.00085656
649.25	0.0010977
649.50	0.0027383
649.75	0.0026471
650.00	0.0011545
650.25	0.00058999
650.50	0.00098005
650.75	0.00058607
651.00	0.00016563
651.25	0.0019915
651.50	0.0030146
651.75	0.0026412
652.00	0.0024217
652.25	0.0012133
652.50	0.0042975
652.75	-0.00050864
653.00	0.00011957
653.25	0.0012113
653.50	0.0014965
653.75	0.0032636
654.00	0.0029323
654.25	0.00055961
654.50	0.0027196
654.75	-0.00064487
655.00	-0.0016690
655.25	-0.00031558
655.50	0.0012760
655.75	-0.00067231
656.00	-0.0013721
656.25	-0.0015720
656.50	-0.00040966
656.75	-0.00095359
657.00	0.00069975
657.25	0.0011849
657.50	0.0016406
657.75	0.0011124
658.00	0.0028196
658.25	0.0038359
658.50	-0.00057725
658.75	0.0013985
659.00	0.0010732
659.25	0.0010477
659.50	0.0015377
659.75	0.0041289
660.00	-0.00015877
660.25	2.3521e-05
660.50	2.8421e-05
660.75	0.0010290
661.00	0.0014573
661.25	-0.0010859
661.50	-0.0016769
661.75	0.0057333
662.00	0.00040280
662.25	0.00021659
662.50	0.0017014
662.75	0.0021198
663.00	0.00031558
663.25	0.0017837
663.50	-0.0014642
663.75	0.0010330
664.00	0.0017582
664.25	0.0023012
664.50	0.0017415
664.75	0.0013093
665.00	0.00023913
665.25	-0.00084284
665.50	0.0028725
665.75	0.0035056
666.00	5.8803e-05
666.25	0.0011408
666.50	-0.00074288
666.75	-0.0015514
667.00	0.0046572
667.25	-0.00023031
667.50	0.0036869
667.75	0.0022864
668.00	-0.0010055
668.25	0.00024991
668.50	0.00072033
668.75	0.0014662
669.00	0.0016896
669.25	0.00075660
669.50	-0.00031067
669.75	0.0045984
670.00	-8.9184e-05
670.25	0.0010957
670.50	0.0022463
670.75	0.0010271
671.00	-0.0031479
671.25	0.0020179
671.50	0.0019542
671.75	-0.0018013
672.00	0.0012770
672.25	0.0017572
672.50	0.0027138
672.75	0.0022894
673.00	0.0015132
673.25	0.00022247
673.50	0.0012927
673.75	-0.00014113
674.00	0.0031812
674.25	0.00091830
674.50	0.0022492
674.75	0.0022071
675.00	0.00061155
675.25	0.00020385
675.50	0.0024776
675.75	-0.00064879
676.00	0.00081344
676.25	0.0020846
676.50	0.0010986
676.75	0.0027686
677.00	0.0010349
677.25	0.0032626
677.50	0.0013926
677.75	-0.00091732
678.00	0.00051550
678.25	0.0023815
678.50	-0.00075366
678.75	0.0024482
679.00	-0.00027833
679.25	0.0017268
679.50	0.00056941
679.75	0.00090654
680.00	0.0016288
680.25	5.9783e-05
680.50	0.0027853
680.75	0.00058117
681.00	0.0026157
681.25	-0.00049590
681.50	0.0024423
681.75	0.0022022
682.00	0.00022639
682.25	0.0024344
682.50	0.00087224
682.75	0.0032832
683.00	-0.00068701
683.25	0.0015416
683.50	-3.9202e-05
683.75	0.0023982
684.00	9.0164e-05
684.25	0.0025403
684.50	0.00015779
684.75	0.0016386
685.00	0.0034351
685.25	-8.2324e-05
685.50	0.0019170
685.75	0.00099671
686.00	0.0019121
686.25	0.0021375
686.50	0.0016671
686.75	0.0015563
687.00	0.0023570
687.25	0.0012819
687.50	0.00080266
687.75	-0.00031263
688.00	0.0011859
688.25	0.0032939
688.50	0.00078796
688.75	0.00054981
689.00	0.0022531
689.25	0.0020454
689.50	0.0030842
689.75	9.4085e-05
690.00	-0.00058901
690.25	0.0020552
690.50	0.00097809
690.75	0.00062821
691.00	0.0019003
691.25	-0.0018611
691.50	0.00059195
691.75	-0.00063899
692.00	0.0014407
692.25	0.0043622
692.50	0.0017553
692.75	0.0014269
693.00	0.0013240
693.25	0.0017278
693.50	0.0035527
693.75	0.00034498
694.00	0.00016955
694.25	0.0018219
694.50	0.0021404
694.75	0.0012045
695.00	0.00056941
695.25	0.0031871
695.50	0.0012809
695.75	0.0014191
696.00	0.00019601
696.25	0.00032832
696.50	0.0033184
696.75	0.00077718
697.00	0.0020904
697.25	0.0025089
697.50	-0.0017621
697.75	0.00073210
698.00	0.00082520
698.25	0.00016269
698.50	0.00028323
698.75	0.0020953
699.00	0.00048218
699.25	-0.0012280
699.50	0.0027118
699.75	-0.00060567
700.00	0.0021326
