Wavelength (nm)	K09 abs N
534.75	0.024735
535.00	0.025850
535.25	0.025807
535.50	0.023970
535.75	0.025629
536.00	0.026285
536.25	0.026689
536.50	0.026205
536.75	0.025684
537.00	0.026744
537.25	0.026150
537.50	0.026040
537.75	0.026725
538.00	0.026928
538.25	0.029175
538.50	0.026793
538.75	0.028134
539.00	0.026793
539.25	0.027142
539.50	0.028367
539.75	0.027393
540.00	0.029224
540.25	0.028195
540.50	0.028348
540.75	0.029628
541.00	0.030020
541.25	0.028912
541.50	0.030767
541.75	0.031527
542.00	0.030271
542.25	0.031465
542.50	0.030700
542.75	0.030302
543.00	0.029469
543.25	0.029524
543.50	0.032513
543.75	0.031741
544.00	0.030908
544.25	0.032562
544.50	0.032133
544.75	0.033297
545.00	0.031643
545.25	0.033548
545.50	0.032715
545.75	0.034148
546.00	0.034056
546.25	0.033241
546.50	0.032862
546.75	0.034001
547.00	0.035336
547.25	0.035611
547.50	0.034711
547.75	0.033787
548.00	0.036395
548.25	0.037381
548.50	0.037406
548.75	0.036353
549.00	0.036310
549.25	0.036885
549.50	0.036542
549.75	0.037302
550.00	0.038416
550.25	0.038778
550.50	0.039598
550.75	0.038453
551.00	0.037657
551.25	0.039923
551.50	0.038625
551.75	0.039941
552.00	0.039292
552.25	0.038392
552.50	0.040988
552.75	0.042201
553.00	0.043218
553.25	0.041778
553.50	0.041638
553.75	0.041699
554.00	0.042483
554.25	0.042360
554.50	0.044185
554.75	0.042954
555.00	0.043897
555.25	0.043720
555.50	0.045049
555.75	0.045330
556.00	0.046188
556.25	0.045906
556.50	0.046476
556.75	0.046329
557.00	0.047884
557.25	0.045839
557.50	0.047578
557.75	0.047890
558.00	0.048858
558.25	0.049078
558.50	0.049874
558.75	0.048772
559.00	0.050634
559.25	0.049868
559.50	0.050021
559.75	0.050750
560.00	0.051479
560.25	0.050756
560.50	0.053537
560.75	0.050426
561.00	0.053028
561.25	0.052189
561.50	0.053426
561.75	0.053665
562.00	0.053402
562.25	0.054321
562.50	0.056011
562.75	0.054455
563.00	0.056323
563.25	0.054076
563.50	0.055839
563.75	0.055815
564.00	0.056164
564.25	0.056299
564.50	0.056348
564.75	0.058142
565.00	0.058387
565.25	0.058485
565.50	0.058540
565.75	0.059973
566.00	0.059250
566.25	0.059544
566.50	0.060206
566.75	0.060022
567.00	0.059306
567.25	0.060696
567.50	0.061082
567.75	0.061535
568.00	0.061878
568.25	0.063378
568.50	0.063311
568.75	0.063127
569.00	0.064309
569.25	0.064872
569.50	0.065448
569.75	0.064266
570.00	0.064989
570.25	0.064646
570.50	0.066826
570.75	0.065956
571.00	0.067340
571.25	0.066654
571.50	0.068528
571.75	0.068185
572.00	0.068032
572.25	0.069337
572.50	0.068737
572.75	0.070592
573.00	0.069667
573.25	0.068528
573.50	0.070347
573.75	0.071009
574.00	0.071149
574.25	0.072950
574.50	0.072123
574.75	0.072521
575.00	0.072191
575.25	0.073850
575.50	0.071278
575.75	0.072956
576.00	0.073764
576.25	0.075510
576.50	0.074450
576.75	0.075008
577.00	0.074407
577.25	0.076631
577.50	0.078817
577.75	0.077231
578.00	0.075669
578.25	0.077812
578.50	0.076986
578.75	0.080587
579.00	0.078578
579.25	0.079227
579.50	0.079203
579.75	0.079723
580.00	0.081021
580.25	0.079466
580.50	0.080421
580.75	0.082914
581.00	0.081168
581.25	0.081836
581.50	0.082944
581.75	0.084206
582.00	0.084984
582.25	0.084745
582.50	0.085272
582.75	0.085198
583.00	0.085541
583.25	0.085915
583.50	0.087501
583.75	0.086098
584.00	0.086607
584.25	0.088621
584.50	0.088426
584.75	0.085933
585.00	0.089399
585.25	0.089283
585.50	0.091892
585.75	0.091457
586.00	0.089320
586.25	0.091812
586.50	0.091873
586.75	0.092774
587.00	0.092486
587.25	0.093962
587.50	0.093882
587.75	0.094458
588.00	0.096699
588.25	0.095897
588.50	0.096289
588.75	0.096907
589.00	0.097036
589.25	0.099314
589.50	0.098408
589.75	0.10112
590.00	0.099761
590.25	0.10138
590.50	0.10255
590.75	0.10134
591.00	0.10202
591.25	0.10246
591.50	0.10348
591.75	0.10335
592.00	0.10617
592.25	0.10626
592.50	0.10525
592.75	0.10633
593.00	0.10888
593.25	0.10961
593.50	0.10862
593.75	0.10995
594.00	0.11033
594.25	0.11184
594.50	0.11235
594.75	0.11387
595.00	0.11510
595.25	0.11521
595.50	0.11549
595.75	0.11661
596.00	0.11710
596.25	0.11744
596.50	0.11875
596.75	0.12041
597.00	0.11970
597.25	0.12033
597.50	0.12251
597.75	0.12322
